35426,1
35598,60
35600,4
36351,19
36924,5
37100,366
37239,4
37271,85
37315,6
37468,2185
37474,2
37497,35
37640,3
37662,302
37680,2
37721,7
38001,145
38880,13
39120,3
39122,14
39351,6
39386,147
39533,643
39821,2
40630,1
41095,1429
41157,3
41255,2
41327,84
41695,2
41722,21
41811,4
42275,1
42473,24
42541,5
42708,89
42861,191
45352,39
46450,49
47147,108
47441,10
47692,16
48362,15
48550,1
48821,1
48858,136
48919,6
49102,19
49420,4
49605,8
49697,12
50300,20
50304,42
50628,8
50629,85
50673,189
50763,2
50869,1
50877,6
51088,19
51184,3
51185,1
51405,4
51786,1
51873,1
51907,1
52304,1
52306,1
52320,2577
52873,341
53767,7
53828,16
55222,1
55329,21
55720,11
56381,16
56665,12
57199,17
57695,31
58057,21
58299,77
58308,1
58511,89
58952,7
59414,4
59605,64
59891,1
60011,1
60501,7
60945,2
61218,2
61292,2
61568,573
61955,4
62167,2
63920,1
63927,11
63956,52
64271,7
64475,2
131477,9
132280,24
137831,6
196621,15
197595,41
198249,1
198290,1
198385,13
198507,4
199524,52
199938,1
202032,1
202194,3
202365,1
203125,1
203900,1
204708,2
205112,6
205206,1
205344,1
206313,1
206356,2
206499,11
207044,16
207910,5
208210,1
208627,3
208709,1
208976,2
209650,1
213151,1
213382,1
267613,953
327960,1
327983,1
328137,7
328145,1
328320,2
328474,1
328512,1
328608,2
393950,2
397131,1
398493,1
46,2
11094,1
47,1
55,2
46274,1
57,25
217,1
675,1
1998,5
6263,2
7973,1
8148,1
11317,32
14763,1
15336,1
17234,1
18454,1
20125,1
21727,1
21951,1
26557,1
30220,1
32907,1
33455,1
33692,1
40387,7
40497,1
396450,3
59,1
62,108
125,1
2567,1
2723,1
3828,1
4891,1
7838,1
10511,1
10723,1
11189,1
11690,1
12007,1
13782,1
14032,1
15003,1
16477,1
16525,1
16636,1
16678,1
16991,1
17038,1
17121,1
17374,1
17377,1
17466,1
18676,1
18701,1
19137,1
19311,1
19606,1
19787,1
20333,1
20339,1
20416,1
21945,1
22334,1
22717,1
22775,1
23010,1
23165,1
23463,1
23530,1
25836,1
25907,1
25945,1
25955,1
26337,3
26512,9
26513,1
26646,1
26940,1
30059,2
30175,1
30347,1
30423,1
32076,1
32382,1
32418,1
32457,1
33016,1
33365,1
35934,1
36328,1
36607,1
40062,1
46202,1
46282,1
46606,2
46784,1
47523,1
53305,1
53396,1
53559,1
54554,1
54775,1
54963,1
62529,1
62659,1
62872,1
63011,1
63321,1
63474,5
393463,1
393520,1
393571,1
393587,1
393759,1
393793,1
393832,1
393924,1
394302,1
395273,1
395533,1
396285,1
396290,1
396361,1
396497,1
396838,1
397325,1
397768,1
397843,1
397941,1
398381,1
398409,1
398492,1
70,2
3527,2
393689,1
71,7
2165,2
4445,1
5073,1
7430,2
10782,1
15329,1
72,1
78,1
81,31
6559,3
10952,1
11426,94
11442,1
11777,1
13371,1
13862,1
17031,1
17314,1
18538,1
19161,1
19413,1
19718,1
20197,1
26741,1
32417,1
32711,1
33401,1
36850,1
40245,1
46255,1
46963,1
53384,1
53785,1
394165,1
395312,1
395465,1
396028,1
396391,1
396837,1
398580,1
85,1
88,1
97,1
100,1
200,1
101,43
73,1
3428,1
3807,1
4193,2
4600,6
7774,1
10430,20
11649,1
11827,1
11956,8
13476,1
14221,1
14954,1
17200,1
18856,1
19014,1
22335,41
22972,1
40272,1
47065,2
53472,1
64247,1
103,1
109,1
111,2
10961,1
112,1
20912,11
24724,270
31287,99
39326,47
122,1
132,1
383,1
137,18
2597,2
2598,1
5392,2
5396,9
5502,1
5602,11
8660,1
8978,1
15830,190
16004,1
31638,1
35110,1
41047,5
42165,1
43531,971
49709,3
49976,1
50112,1
51708,2
57111,2
197440,1
199342,1
205195,1
209631,1
264556,124
154,1
27067,1
158,1
160,1
161,2
2562,1
166,1
173,2
2511,1
174,29747
14,1
20,1
26,1
91,1
92,1
98,1
156,2
188,1
209,2270
376,18
545,1
549,17
557,5
559,23
577,473
693,1
702,233
703,95
766,25
800,1
803,20
812,186
1204,1
1239,2264
1257,258
1265,1
1277,3
1286,1
1289,1
1299,34813
1351,8
1355,1
1406,1
1408,2
1411,1
1419,1
1421,6
1422,1
1428,1
1435,1
1442,1
1443,1
1448,1
1547,6
1605,1
1613,1
1622,1
1635,1
1678,2
1680,147
1742,5
1766,1
1820,291
1825,1
1828,6
1836,31
1886,2
1968,8
1975,1
1996,1
2018,6
2033,1
2044,4
2107,6
2108,2
2149,1
2200,53
2516,583
2518,36
2519,96
2544,6
2552,1
2589,1
2611,14
2614,20
2615,1
2637,2
2686,118
2711,77
2721,3
2728,1
2733,1
2734,17
2828,1614
2857,3
2860,36
2901,1
2914,20998
3061,1
3064,5
3213,5
3238,4
3242,2
3245,5
3252,75
3255,359
3257,20668
3302,67
3324,2
3326,686
3330,15
3347,1
3356,45771
3389,1
3401,1
3409,1
3450,4
3464,4
3479,19
3512,1
3599,2
3663,10
3685,4
3714,3
3755,5
3756,1
3777,1
3778,2
3782,1
3786,400
3795,1
3800,1
3820,1
3853,1
3855,12
3900,30
3925,1
3962,1
4058,19
4134,400
4192,2
4230,781
4232,1
4246,1
4255,1
4261,5
4314,3
4354,1
4373,1
4374,1
4385,1
4474,2
4508,1
4538,28
4546,2
4563,1
4581,8
4651,330
4764,21
4766,1095
4775,126
4800,120
4837,465
4857,3
4877,1
4886,1
4888,1
4889,1
4890,1
4894,1
4897,1
4903,1
4905,1
4907,1
4913,5
4927,4
4965,1
5008,1
5009,12
5022,1
5033,1
5050,17
5056,72
5069,1
5078,19
5091,1
5108,1
5390,1
5391,173
5398,6
5400,331
5410,27
5416,20
5430,3
5436,1
5466,25
5500,1
5511,3994
5538,15
5564,3
5577,4
5580,54
5587,2
5610,36
5631,1
5661,2
5664,3
5690,7
5697,1
5702,1
5716,1
5719,2
5742,8
5760,5
6057,22
6059,10
6074,1
6118,1
6128,398
6169,1
6172,1
6181,61
6188,1
6189,1
6199,1
6200,1
6220,1
6231,1
6244,1
6315,6
6325,33
6327,328
6336,1
6341,1
6364,4
6379,1
6391,10
6400,8
6405,3
6412,26
6434,1
6453,14593
6485,1
6494,1
6503,30
6507,2
6536,6
6551,1
6561,1
6566,1
6582,7
6620,3
6621,5
6643,1
6648,12
6661,55
6674,1
6677,25
6696,23
6697,48
6700,15
6713,17
6718,5
6735,3
6738,1
6752,1
6758,11
6759,1
6764,2
6768,91
6769,4
6772,12
6774,209
6775,3
6776,1
6779,5
6812,2
6849,96
6876,4
6893,9
6894,8
6913,1
6924,1
6971,1
7018,3236
7049,289
7057,6
7065,2
7078,1
7106,21
7124,1
7138,1
7148,1
7153,1
7162,34
7194,3
7203,1
7219,3
7221,2
7227,1
7250,2
7270,2
7296,4
7297,1
7311,27
7314,1
7332,14
7336,1
7341,5
7349,22
7362,1
7393,3
7403,1
7415,1
7423,1
7456,1
7497,22
7529,24
7552,219
7617,11
7679,11
7734,1
7738,1287
7741,2
7754,3
7761,1
7765,1
7786,1
7794,3
7810,1
7819,14
7828,8
7835,1
7850,37
7862,1
7867,1
7868,1
7932,1
7941,1
7979,15
7985,1
7992,58
8001,26
8002,8
8015,8
8025,6
8029,1
8069,1
8075,8
8097,1
8100,44
8103,9
8149,2
8151,79
8180,1
8208,2
8224,1
8265,4
8271,1
8280,15
8304,6
8309,16
8311,2
8315,10
8346,13
8362,1
8368,20
8374,27
8399,3
8422,33
8444,1
8448,1
8452,54
8462,1
8476,1
8487,15
8518,1
8529,164
8530,5
8558,1
8565,4
8612,9
8619,1
8632,1
8637,14
8641,196
8647,22
8657,90
8681,9
8683,1
8687,1
8728,9
8741,1
8752,1
8767,72
8781,33
8784,1
8787,1
8788,14
8805,1
8816,3
8820,6
8821,6
8839,2
8867,1
8881,213
8897,6
8902,3
8911,1
8921,1
8922,1
8926,93
8966,322
8999,1
9000,2
9008,4
9009,271
9022,1
9031,11
9038,16
9044,14
9052,1
9063,31
9070,21
9086,2
9092,1
9100,1
9115,1
9116,100
9121,331
9137,1
9142,1
9145,54
9146,17
9150,9
9153,5
9158,5
9161,1
9165,1
9166,2
9168,1
9172,1
9211,16
9241,3
9246,8
9268,50
9269,107
9297,6
9299,188
9318,482
9381,96
9457,35
9498,2395
9500,37
9505,526
9583,242
9658,29
9680,103
9744,3
9751,1
9829,64
9833,2
9908,3
9924,52
9929,9
9957,57
10099,480
10226,2
10274,1
10279,1
10297,1
10298,1
10326,1
10355,1
10379,1
10396,26
10400,1
10423,1
10439,1
10446,1
10464,3
10466,4
10490,56
10561,1
10564,1
10578,65
10587,6
10655,1
10660,1
10666,1
10692,3
10694,1
10708,2
10717,1
10730,3
10732,1
10780,1
10818,1
10835,39
10843,1
10849,1
10910,16
10912,52
10913,67
10929,19
10971,2
10990,1
10991,2
10996,1
11019,12
11023,1
11036,1
11042,3
11045,2
11047,1
11049,1
11054,1
11057,1
11061,1
11062,1
11068,1
11071,7
11077,1
11090,3
11092,1
11128,1
11160,1
11172,106
11174,1
11178,2
11179,1
11191,2
11195,3
11218,1
11221,1
11227,1
11232,46
11233,1
11236,1
11240,2
11244,1
11251,1
11260,39
11262,1
11264,1
11272,42
11280,6
11287,3
11290,10
11291,1
11320,11
11325,1
11333,1
11342,3
11352,1
11361,1
11370,1
11376,1
11382,1
11383,13
11396,1
11414,1
11428,1
11430,1
11452,1
11457,1
11482,1
11488,1
11501,1
11521,1
11522,4
11533,1
11550,12
11586,1
11594,1
11597,1
11612,1
11635,1
11637,1
11647,1
11650,2
11666,10
11691,6
11695,1
11699,1
11700,1
11713,2
11716,1
11722,12
11729,1
11734,1
11738,1
11742,1
11745,5
11758,32
11766,3
11776,23
11782,1
11798,1
11804,1
11807,1
11814,6
11816,2
11825,1
11845,11
11847,4
11854,5
11855,14
11868,1
11872,1
11878,3
11884,1
11888,8
11900,1
11903,1
11904,3
11922,1
11926,1
11931,1
11935,1
11941,1
11948,1
11951,1
11959,1
11966,2
11975,1
11979,10
11990,1
11996,5
12012,1
12019,3
12024,2
12033,5
12041,2
12043,1
12044,2
12062,1
12065,1
12067,1
12072,1
12087,4
12089,13
12094,1
12100,3
12105,1
12125,1
12129,79
12132,1
12142,1
12144,1
12151,1
12152,1
12163,1
12173,1
12177,1
12178,13
12179,53
12180,33
12181,6
12182,67
12183,1
12189,64
12212,2
12218,1
12222,1
12243,1
12256,1
12260,4
12266,1
12268,1
12284,1
12297,24
12305,1
12310,86
12315,2
12322,5
12329,6
12334,6
12337,26
12338,13
12347,1
12372,1
12379,1
12390,4
12392,12
12400,100
12401,1
12409,1
12414,5
12459,1
12470,2
12480,7
12481,1
12508,1
12533,1
12540,1
12541,28
12571,1
12577,1
12578,180
12593,25
12601,1
12605,3
12658,2
12684,9
12709,11
12714,284
12727,3
12731,18
12732,8
12735,70
12741,537
12778,30
12804,1
12808,1
12822,1
12824,1
12843,29
12850,4
12876,1
12884,1
12924,3
12926,4
12941,6
12942,1
12946,3
12989,104
12996,2
13001,1
13002,5
13005,1
13009,11
13039,1
13097,1
13101,12
13110,42
13113,1
13122,3
13126,1
13156,13
13188,6
13194,145
13208,4
13213,11
13226,1
13243,1
13249,272
13250,1
13284,1
13287,18
13319,1
13326,1
13329,33
13331,4
13335,66
13350,1
13354,7
13360,1
13364,1
13365,1
13372,1
13376,1
13380,2
13383,1
13409,1
13412,1
13415,10
13431,1
13446,1
13452,1
13460,1
13464,1
13482,1
13490,12
13494,1
13534,1
13536,149
13545,1
13550,1
13570,1
13576,35
13580,1
13588,1
13591,12
13597,1
13614,1
13617,1
13629,1
13639,1
13654,1
13692,3
13693,13
13727,4
13728,2
13729,1
13737,1
13739,10
13750,2
13765,8
13768,137
13781,2
13789,119
13790,17
13791,10
13794,1
13803,1
13806,1
13819,3
13825,10
13830,5
13834,1
13838,1
13855,13
13860,1
13886,1
13896,1
13902,1
13907,1
13909,1
13912,1
13926,1
13938,1
13956,1
13972,1
13977,49
13984,5
13985,1
13999,34
14006,1
14007,11
14010,1
14012,1
14013,1
14027,1
14035,1
14043,1
14044,2
14048,2
14068,1
14076,1
14078,1
14088,1
14103,13
14105,1
14116,1
14121,1
14127,2
14131,1
14144,1
14155,3
14178,8
14188,1
14193,1
14198,1
14205,1
14218,1
14224,1
14228,1
14230,18
14237,3
14244,28
14253,1
14259,86
14265,54
14277,2
14282,43
14288,3
14293,1
14300,1
14310,1
14315,1
14319,1
14332,1
14333,4
14335,1
14346,1
14350,1
14360,1
14363,5
14371,5
14374,1
14383,2
14390,1
14409,1
14410,1
14421,1
14430,5
14442,1
14443,1
14444,1
14449,1
14452,1
14453,3
14454,1
14460,1
14465,1
14469,1
14477,12
14483,1
14501,1
14515,1
14522,5
14525,2
14528,1
14549,1
14554,2
14576,1
14586,2
14601,1
14610,1
14611,1
14613,1
14618,1
14625,1
14632,1
14633,1
14642,1
14649,1
14652,1
14658,1
14660,1
14665,1
14671,1
14672,1
14689,1
14705,1
14713,2
14717,24
14720,1
14725,1
14726,1
14727,1
14735,2
14739,1
14742,29
14743,15
14745,33
14754,29
14761,1
14775,1
14793,11
14797,1
14821,1
14824,2
14828,7
14841,1
14843,1
14860,9
14870,1
14877,51
14890,1
14895,1
14919,1
14923,2
14930,1
14938,1
14960,1
14969,1
14971,1
14978,1
14987,1
14991,1
14992,1
15011,5
15024,10
15027,1
15042,3
15047,1
15050,1
15065,1
15069,1
15083,1
15085,16
15092,1
15094,1
15108,12
15119,1
15128,1
15133,10
15142,1
15149,2
15164,90
15167,1
15190,1
15206,1
15220,1
15222,1
15225,1
15231,1
15234,1
15247,2
15249,1
15250,4
15267,6
15278,2
15294,1
15301,3
15305,73
15320,5
15342,1
15346,1
15347,1
15354,1
15356,1
15359,1
15361,1
15364,1
15372,3
15389,2
15401,2
15419,5
15432,1
15433,4
15440,33
15447,1
15497,23
15498,1
15510,2
15533,15
15544,2
15548,1
15557,86
15566,1
15570,31
15576,79
15583,1
15600,25
15612,3
15626,18
15654,1
15667,1
15691,1
15693,1
15695,39
15699,13
15734,3
15768,1
15773,1
15796,1
15806,2
15826,1
15836,31
15839,1
15844,1
15895,67
15915,1
15919,2
15932,36
15935,30
15943,17
15945,8
15954,9
15958,36
15961,1
15964,18
15965,13
15966,1
15967,1
15994,60
15997,14
16030,6
16066,10
16080,2
16082,6
16086,59
16095,8
16125,2
16136,1
16162,1
16168,1
16171,2
16178,3
16186,4
16211,1
16218,1
16236,1
16238,1
16243,1
16245,20
16247,8
16253,1
16276,5
16281,1
16294,1
16303,2
16334,1
16342,13
16349,1
16350,2
16353,1
16376,1
16399,7
16404,1
16406,5
16407,1
16409,1
16413,1
16417,1
16437,2
16463,1
16468,1
16475,1
16498,1
16501,1
16504,6
16509,5
16524,2
16527,1
16531,5
16534,1
16545,1
16557,1
16560,1
16561,1
16563,1
16567,4
16570,1
16577,1
16581,1
16582,2
16613,1
16633,1
16637,121
16639,1
16642,1
16645,1
16647,1
16652,1
16653,1
16657,17
16664,1
16665,1
16682,1
16692,1
16695,3
16698,2
16700,1
16713,32
16714,1
16719,1
16724,12
16725,1
16750,1
16752,1
16760,1
16764,1
16790,1
16812,1
16813,1
16815,2
16816,1
16818,1
16830,1
16837,1
16839,1
16841,1
16843,1
16848,1
16858,1
16880,2
16899,1
16908,1
16909,1
16912,1
16913,1
16921,3
16930,1
16958,1
16968,1
16978,1
16986,1
17002,1
17011,1
17018,10
17028,1
17037,1
17043,1
17049,1
17056,1
17072,50
17074,1
17076,1
17077,3
17078,1
17088,1
17090,1
17112,1
17113,15
17139,7
17158,1
17172,1
17185,3
17194,1
17210,1
17211,1
17215,1
17216,8
17253,2
17267,1
17271,1
17274,1
17279,1
17293,6
17306,4
17315,1
17317,1
17318,1
17330,1
17348,1
17350,1
17356,11
17357,1
17361,2
17362,1
17364,1
17367,1
17378,45
17380,2
17394,1
17397,1
17400,7
17403,1
17408,61
17451,86
17494,302
17511,12
17547,27
17557,154
17559,9
17685,2
17705,9
17717,2
17726,1
17809,1
17811,1
17828,18
17948,1
17978,1
17993,2
18001,11
18119,6
18233,10
18283,2
18351,104
18403,149
18438,1
18450,5
18457,1
18470,1
18480,1
18485,1
18501,1
18518,1
18531,1
18543,1
18564,1
18590,1
18593,1
18596,1
18615,1
18616,3
18624,2
18629,1
18640,1
18646,1
18650,1
18656,1
18684,1
18689,1
18698,1
18719,1
18724,1
18734,75
18742,1
18747,89
18762,1
18771,1
18776,1
18778,1
18779,9
18788,1
18794,1
18801,1
18804,2
18807,1
18838,1
18843,1
18859,1
18860,1
18865,2
18880,1
18882,1
18888,1
18907,1
18911,1
18912,1
18918,1
18927,1
18929,1
18959,1
18966,1
18969,1
18978,1
18982,1
18986,1
18988,4
18997,1
19009,58
19019,22
19021,5
19024,69
19037,100
19045,1
19054,1
19080,1
19091,1
19098,1
19099,1
19108,68
19112,1
19116,1
19148,1
19149,4
19155,1
19165,1
19170,2
19174,3
19185,1
19188,1
19189,1
19197,1
19203,1
19207,1
19210,1
19211,1
19214,2
19222,1
19237,3
19240,1
19242,1
19254,1
19255,3
19256,4
19257,11
19261,2
19277,1
19313,1
19316,1
19318,7
19331,5
19332,20
19359,1
19366,7
19367,1
19368,2
19380,1
19382,1
19383,3
19397,2
19404,1
19406,4
19426,1
19427,1
19452,1
19453,1
19464,1
19465,1
19468,1
19469,1
19504,2
19523,2
19543,1
19545,1
19578,2
19580,1
19596,1
19601,1
19622,1
19624,1
19627,1
19628,1
19630,1
19637,3
19679,1
19689,3
19693,3
19696,1
19700,1
19701,1
19702,1
19730,1
19738,1
19740,8
19744,1
19746,1
19752,34
19753,1
19759,1
19782,26
19796,1
19797,1
19803,1
19808,1
19816,1
19830,3
19840,1
19841,1
19842,1
19855,30
19858,1
19860,1
19863,2
19898,1
19899,1
19919,1
19931,4
19955,1
19969,10
19970,1
19977,1
19982,2
19993,1
19999,1
20018,1
20053,1
20055,68
20068,1
20075,1
20078,1
20081,6
20090,1
20100,1
20109,1
20139,1
20141,34
20143,1
20150,5
20159,1
20161,23
20171,1
20252,1
20258,1
20264,1
20278,6
20281,1
20282,1
20289,1
20303,1
20326,4
20340,1
20347,1
20353,1
20371,1
20373,1
20385,2
20387,1
20394,4
20412,5
20414,1
20448,7
20459,11
20460,1
20464,1
20473,399
20474,1
20545,3
20546,1
20559,4
20565,2
20596,1
20618,1
20645,1
20652,1
20679,1
20710,1
20712,11
20723,2
20751,3
20756,1
20810,2
20836,14
20853,18
20857,3
20860,40
20886,1
20893,1
20911,4
20915,2
20917,1
20924,1
20926,2
20940,12
20953,1
20955,1
20963,2
20969,2
20973,2
20984,1
20986,1
20994,1
21013,40
21057,3
21101,2
21161,1
21233,1
21234,1
21235,1
21245,1
21263,8
21267,3
21277,29
21309,6
21321,10
21409,3
21430,10
21433,1
21472,5
21488,47
21502,3
21504,1
21511,1
21535,1
21540,1
21552,1
21554,1
21555,1
21559,31
21570,3
21574,96
21581,2
21591,1
21611,1
21619,1
21622,1
21623,1
21624,2
21628,2
21636,1
21644,1
21648,1
21665,1
21666,1
21668,1
21670,1
21675,1
21682,1
21688,6
21693,1
21709,1
21714,1
21717,1
21719,3
21724,1
21745,1
21748,1
21757,1
21766,3
21775,1
21782,15
21784,1
21785,1
21787,1
21804,8
21833,1
21837,2
21859,56
21869,1
21879,1
21886,1
21889,2
21928,3
21942,1
21949,52
21968,2
21975,1
21981,3
21982,1
21986,1
21989,1
22003,1
22006,1
22027,1
22040,1
22042,1
22056,1
22059,1
22060,1
22069,1
22071,1
22075,1
22077,1
22088,1
22096,1
22097,1
22104,1
22107,2
22111,1
22113,1
22116,1
22132,2
22144,1
22150,2
22151,1
22155,1
22172,1
22179,4
22188,1
22191,2
22202,1
22225,1
22238,1
22241,5
22244,1
22268,1
22288,1
22299,6
22300,1
22302,11
22316,1
22317,1
22322,1
22324,5
22332,1
22338,1
22346,4
22347,1
22360,1
22361,1
22362,1
22363,1
22379,1
22385,1
22389,1
22395,1
22399,1
22402,5
22412,1
22414,1
22418,5
22421,1
22422,1
22423,1
22436,1
22439,1
22444,1
22449,1
22458,1
22464,1
22469,1
22478,1
22481,1
22483,1
22484,1
22487,1
22507,1
22517,1
22549,1
22552,2
22553,1
22554,1
22593,1
22596,1
22604,1
22612,1
22618,1
22620,1
22625,18
22631,3
22633,1
22644,1
22645,42
22646,9
22651,1
22659,1
22662,1
22683,1
22687,1
22691,9
22693,1
22697,3
22705,1
22722,1
22727,1
22728,1
22738,1
22742,21
22747,2
22791,1
22795,2
22799,2
22804,1
22805,1
22808,1
22820,1
22822,85
22830,1
22834,1
22845,1
22850,6
22875,1
22883,1
22890,1
22892,1
22894,8
22898,9
22904,1
22908,7
22911,63
22917,1
22926,1
22931,1
22937,2
22945,1
22973,1
22984,1
22990,1
22994,1
22995,7
23000,1
23004,1
23013,1
23015,1
23027,1
23028,2
23029,1
23033,31
23068,1
23069,1
23078,1
23088,1
23089,9
23096,1
23097,1
23103,1
23114,33
23118,2
23127,3
23136,2
23158,3
23174,1
23175,4
23184,12
23187,1
23191,1
23194,1
23197,1
23211,1
23226,1
23232,1
23245,1
23252,3
23260,1
23265,2
23268,2
23275,1
23293,1
23304,3
23313,1
23325,1
23330,1
23335,1
23340,1
23356,1
23363,1
23368,1
23374,2
23376,1
23379,10
23385,1
23387,1
23393,5
23406,1
23413,1
23419,1
23423,1
23439,1
23441,1
23442,1
23470,1
23481,1
23486,7
23499,1
23507,1
23514,1
23515,1
23516,1
23528,1
23576,3
23657,1
23746,1
23838,31
23881,1
23889,9
23944,13
23947,307
23988,1
24102,1
24198,3
24218,31
24534,17
24538,16
24586,2
24592,2
24594,1
24633,1
24637,18
24640,1
24654,1
24700,4
24711,1
24720,1
24743,1
24750,1
24753,7
24768,4
24776,2
24785,212
24806,1
24807,1
24830,1
24867,12
24880,1
24904,7
24909,1
24916,9
24951,3
24958,6
24973,1
24992,1
24993,1
24994,1
25002,7
25003,24
25022,1
25098,4
25111,1
25122,2
25133,4
25180,64
25198,1
25222,1
25229,48
25248,34
25250,4
25273,4
25277,2
25286,1
25335,1
25358,2
25369,53
25375,1
25376,2
25394,27
25424,3
25447,7
25455,1
25459,7
25466,8
25467,12
25472,23
25509,2
25512,32
25521,5
25542,6
25543,4
25593,2
25605,1
25614,1
25627,1
25630,1
25645,3
25651,4
25653,1
25655,1
25668,3
25673,1
25677,1
25678,1
25687,1
25689,1
25694,4
25697,1
25710,1
25712,1
25717,1
25730,1
25740,1
25755,1
25770,1
25778,1
25780,1
25788,1
25791,1
25801,1
25808,1
25818,6
25829,2
25831,1
25837,1
25840,1
25841,1
25842,1
25843,2
25844,1
25871,1
25890,1
25896,1
25899,75
25909,1
25914,2
25933,231
25934,1
25935,1
25942,1
25943,1
25952,1
25953,1
25961,1
25981,1
25985,1
25995,1
25997,1
26018,1
26043,1
26054,1
26057,1
26058,1
26075,1
26076,10
26077,1
26110,6
26120,1
26125,1
26135,1
26154,1
26168,1
26172,1
26189,1
26200,1
26208,1
26209,2
26211,1
26215,1
26223,6
26224,1
26237,1
26246,1
26253,1
26271,2
26277,1
26288,1
26290,1
26292,4
26311,1
26312,1
26342,1
26347,1
26353,1
26367,1
26374,1
26375,2
26388,1
26407,1
26413,2
26417,1
26420,1
26446,1
26451,2
26455,1
26459,1
26462,1
26465,1
26467,1
26476,1
26479,15
26483,1
26484,4
26485,1
26503,1
26508,1
26511,1
26517,1
26531,1
26537,1
26541,1
26548,3
26554,104
26558,2
26575,1
26599,2
26629,1
26643,1
26651,1
26652,9
26653,1
26654,1
26660,1
26662,1
26667,1
26677,57
26688,1
26694,1
26700,1
26716,1
26724,1
26725,2
26726,1
26738,1
26744,17
26750,1
26767,1
26769,8
26775,1
26778,1
26782,1
26785,2
26801,59
26817,1
26819,1
26824,1
26827,20
26835,1
26838,1
26848,1
26856,1
26859,1
26863,2
26891,1
26904,1
26909,1
26919,1
26929,1
26931,1
26932,1
26938,1
26950,1
26955,1
26963,1
26965,1
26968,1
26970,1
26974,1
26984,1
26988,1
26996,1
26997,1
27006,2
27015,1
27029,1
27166,2
27169,1
27173,1
27204,5
27208,1
27235,2
27240,3
27245,1
27251,1
27257,19
27258,14
27264,1
27265,1
27281,2
27288,1
27313,1
27335,1
27339,1
27348,1
27367,1
27377,1
27379,1
27385,1
27390,1
27411,1
27413,1
27419,1
27447,1
27457,1
27467,6
27489,1
27491,1
27495,1
27501,4
27514,1
27516,1
27531,2
27533,1
27536,1
27537,2
27553,3
27554,1
27561,1
27582,5
27585,1
27589,2
27593,1
27611,1
27616,1
27626,5
27630,2
27631,2
27699,1
27745,1
27750,34
27759,7
27775,3
27822,3
27978,37
28007,32
28118,8
28145,36
28158,56
28178,20
28189,51
28210,46
28245,7
28260,196
28263,153
28283,224
28294,6
28333,5
28370,13
28378,1
28381,1
28394,2
28408,2
28409,1
28419,2
28427,1
28438,28
28453,1
28466,1
28509,2
28524,1
28526,1
28539,1
28580,43
28598,665
28649,22
28666,37
28707,3
28747,1
28753,1
28757,2
28768,3
28773,9
28776,1
28786,1
28789,1
28831,1
28855,1
28889,9
28907,14
28914,1
28929,1
28931,1
28941,1
28952,4
28959,1
28961,1
28971,1
28988,1
28999,2
29003,6
29006,3
29009,1
29045,1
29074,2
29084,8
29091,9
29100,1
29102,1
29110,1
29117,1
